case_id,field,production_value,reference_value,same_or_different,classification,possible_reason,school_convention,resolved,gender_binding
C09-2004-leap-month,decadal_range.夫妻,"[104, 113]","[104, 113]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.子女,"[94, 103]","[94, 103]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.财帛,"[84, 93]","[84, 93]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.疾厄,"[74, 83]","[74, 83]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.迁移,"[64, 73]","[64, 73]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.仆役,"[54, 63]","[54, 63]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.官禄,"[44, 53]","[44, 53]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.田宅,"[34, 43]","[34, 43]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.福德,"[24, 33]","[24, 33]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,decadal_range.父母,"[14, 23]","[14, 23]",same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.命宫,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.兄弟,临官,临官,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.夫妻,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.子女,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.财帛,长生,长生,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.疾厄,养,养,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.迁移,胎,胎,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.仆役,绝,绝,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.官禄,墓,墓,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.田宅,死,死,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.福德,病,病,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,changsheng12.父母,衰,衰,same,IDENTICAL,,,True,gender_dependent
C09-2004-leap-month,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C09-2004-leap-month,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C10-2012-leap-month,five_elements_class,土五局,土五局,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,soul_palace,6,6,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,body_palace,0,0,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,destiny_master,廉贞,廉贞,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,body_master,文昌,文昌,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.命宫,6,6,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.兄弟,5,5,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.夫妻,4,4,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.子女,3,3,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.财帛,2,2,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.疾厄,1,1,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.迁移,0,0,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.仆役,11,11,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.官禄,10,10,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.田宅,9,9,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.福德,8,8,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_branch.父母,7,7,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.命宫,戊,戊,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.兄弟,丁,丁,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.夫妻,丙,丙,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.子女,乙,乙,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.财帛,甲,甲,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.疾厄,癸,癸,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.迁移,壬,壬,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.仆役,癸,癸,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.官禄,壬,壬,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.田宅,辛,辛,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.福德,庚,庚,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,palace_stem.父母,己,己,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.命宫,[],[],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.兄弟,"['破军', '紫微']","['破军', '紫微']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.夫妻,['天机'],['天机'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.子女,[],[],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.财帛,['太阳'],['太阳'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.疾厄,"['七杀', '武曲']","['七杀', '武曲']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.迁移,"['天同', '天梁']","['天同', '天梁']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.仆役,['天相'],['天相'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.官禄,['巨门'],['巨门'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.田宅,"['廉贞', '贪狼']","['廉贞', '贪狼']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.福德,['太阴'],['太阴'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,major_stars.父母,['天府'],['天府'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.命宫,['地劫'],['地劫'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.兄弟,"['右弼', '左辅', '铃星']","['右弼', '左辅', '铃星']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.夫妻,[],[],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.子女,['天钺'],['天钺'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.财帛,[],[],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.疾厄,['天魁'],['天魁'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.迁移,"['地空', '天马']","['地空', '天马']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.仆役,"['文昌', '文曲']","['文昌', '文曲']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.官禄,['擎羊'],['擎羊'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.田宅,"['火星', '禄存']","['火星', '禄存']",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.福德,['陀罗'],['陀罗'],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,minor_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,mutagen.禄,天梁,天梁,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,mutagen.权,紫微,紫微,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,mutagen.科,左辅,天府,different,DIFFERENT_SCHOOL_CONVENTION,十干四化表存在流派差异（同一干位的『科』星取法不同）。,戊干四化「右弼科 / 太阳科」两说；庚干四化「太阴科 / 天同科 / 天府科」多说；壬干四化「左辅科 / 天府科」两说,True,gender_independent
C10-2012-leap-month,mutagen.忌,武曲,武曲,same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.命宫,"[0, 2, 6, 10]","[0, 2, 6, 10]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.兄弟,"[1, 5, 9, 11]","[1, 5, 9, 11]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.夫妻,"[0, 4, 8, 10]","[0, 4, 8, 10]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.子女,"[3, 7, 9, 11]","[3, 7, 9, 11]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.财帛,"[2, 6, 8, 10]","[2, 6, 8, 10]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.疾厄,"[1, 5, 7, 9]","[1, 5, 7, 9]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.迁移,"[0, 4, 6, 8]","[0, 4, 6, 8]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.仆役,"[3, 5, 7, 11]","[3, 5, 7, 11]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.官禄,"[2, 4, 6, 10]","[2, 4, 6, 10]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.田宅,"[1, 3, 5, 9]","[1, 3, 5, 9]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.福德,"[0, 2, 4, 8]","[0, 2, 4, 8]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,trine.父母,"[1, 3, 7, 11]","[1, 3, 7, 11]",same,IDENTICAL,,,True,gender_independent
C10-2012-leap-month,decadal_range.命宫,"[5, 14]","[5, 14]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.兄弟,"[115, 124]","[115, 124]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.夫妻,"[105, 114]","[105, 114]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.子女,"[95, 104]","[95, 104]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.财帛,"[85, 94]","[85, 94]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.疾厄,"[75, 84]","[75, 84]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.迁移,"[65, 74]","[65, 74]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.仆役,"[55, 64]","[55, 64]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.官禄,"[45, 54]","[45, 54]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.田宅,"[35, 44]","[35, 44]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.福德,"[25, 34]","[25, 34]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,decadal_range.父母,"[15, 24]","[15, 24]",same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.命宫,长生,长生,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.兄弟,养,养,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.夫妻,胎,胎,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.子女,绝,绝,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.财帛,墓,墓,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.疾厄,死,死,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.迁移,病,病,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.仆役,衰,衰,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.官禄,帝旺,帝旺,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.田宅,临官,临官,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.福德,冠带,冠带,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,changsheng12.父母,沐浴,沐浴,same,IDENTICAL,,,True,gender_dependent
C10-2012-leap-month,horoscope.yearly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C10-2012-leap-month,horoscope.monthly.palace_ground,,,different,FIELD_UNAVAILABLE,参考实现只暴露十年运（大限）导航接口，其运限盘与 iztro 的 horoscope 链式接口不是同一模型；强行对齐需要在本项目里重实现流年/流月，那会破坏『独立实现源』的前提。,,False,not_comparable
C11-2017-leap-month,five_elements_class,火六局,火六局,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,soul_palace,3,3,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,body_palace,7,7,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,destiny_master,武曲,文曲,different,DIFFERENT_SUSPECTED_IMP_BUG,参考实现以**生年地支**索引命主表；命主的标准定义是以**命宫地支**查表（身主才是以生年支查表）。这是参考实现的疑似实现问题，不是流派差异；本条不影响生产引擎（iztro 按标准口径给出命主）。,,False,gender_independent
C11-2017-leap-month,body_master,天同,天同,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.命宫,3,3,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.兄弟,2,2,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.夫妻,1,1,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.子女,0,0,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.财帛,11,11,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.疾厄,10,10,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.迁移,9,9,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.仆役,8,8,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.官禄,7,7,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.田宅,6,6,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.福德,5,5,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_branch.父母,4,4,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.命宫,乙,乙,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.兄弟,甲,甲,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.夫妻,癸,癸,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.子女,壬,壬,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.财帛,癸,癸,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.疾厄,壬,壬,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.迁移,辛,辛,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.仆役,庚,庚,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.官禄,己,己,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.田宅,戊,戊,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.福德,丁,丁,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,palace_stem.父母,丙,丙,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.命宫,"['七杀', '紫微']","['七杀', '紫微']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.兄弟,"['天机', '天梁']","['天机', '天梁']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.夫妻,['天相'],['天相'],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.子女,"['太阳', '巨门']","['太阳', '巨门']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.财帛,"['武曲', '贪狼']","['武曲', '贪狼']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.疾厄,"['天同', '太阴']","['天同', '太阴']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.迁移,['天府'],['天府'],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.仆役,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.官禄,"['廉贞', '破军']","['廉贞', '破军']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.田宅,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.福德,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,major_stars.父母,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.命宫,"['右弼', '火星', '陀罗']","['右弼', '火星', '陀罗']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.兄弟,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.夫妻,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.子女,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.财帛,['地劫'],['地劫'],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.疾厄,['铃星'],['铃星'],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.迁移,"['天马', '天魁']","['天马', '天魁']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.仆役,[],[],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.官禄,"['地空', '天钺', '左辅']","['地空', '天钺', '左辅']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.田宅,['文昌'],['文昌'],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.福德,['擎羊'],['擎羊'],same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,minor_stars.父母,"['文曲', '禄存']","['文曲', '禄存']",same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,mutagen.禄,太阴,太阴,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,mutagen.权,天同,天同,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,mutagen.科,天机,天机,same,IDENTICAL,,,True,gender_independent
C11-2017-leap-month,mutagen.忌,巨门,巨门,same,IDENTICAL,,,True,gender_independent
